,index,actuals,predicts_transynergy_liu
345,1293.0,0.0,0.248853400349617
346,6044.0,0.0,0.40392041206359863
347,391.0,0.0,0.4615844190120697
348,3383.0,0.0,0.40718376636505127
349,3925.0,1.0,0.30123862624168396
350,1243.0,1.0,0.12435390800237656
351,5892.0,0.0,0.2588195204734802
352,2409.0,1.0,0.40465351939201355
353,1685.0,0.0,0.28409692645072937
354,3784.0,0.0,0.3665609657764435
355,1823.0,1.0,0.5650637149810791
356,5801.0,0.0,0.16983859241008759
357,3685.0,0.0,0.21661561727523804
358,8559.0,0.0,0.1072695255279541
359,2959.0,0.0,0.5796022415161133
360,2182.0,0.0,0.27397415041923523
361,3333.0,1.0,0.09110872447490692
362,1983.0,0.0,0.259347140789032
363,278.0,0.0,0.3254197835922241
364,89.0,0.0,0.19417372345924377
365,6096.0,0.0,0.3214113414287567
366,6665.0,0.0,0.2849542498588562
367,6067.0,0.0,0.2937663197517395
368,5553.0,0.0,0.306368350982666
369,8293.0,0.0,0.27475863695144653
370,874.0,0.0,0.4066997766494751
371,1846.0,1.0,0.1901720017194748
372,2359.0,0.0,0.3813803791999817
373,3189.0,0.0,0.39944174885749817
374,261.0,0.0,0.1376546025276184
375,2506.0,0.0,0.17498435080051422
376,6531.0,0.0,0.46004465222358704
377,5623.0,0.0,0.3584301173686981
378,7707.0,0.0,0.2546347677707672
379,4390.0,0.0,0.218525692820549
380,8435.0,0.0,0.16211768984794617
381,2619.0,0.0,0.1326364427804947
382,6042.0,0.0,0.3142058253288269
383,563.0,0.0,0.39772850275039673
384,3921.0,1.0,0.15629452466964722
385,5747.0,0.0,0.4318079948425293
386,3798.0,0.0,0.35800275206565857
387,4459.0,1.0,0.15939761698246002
388,8185.0,0.0,0.2516745626926422
389,471.0,0.0,0.34291914105415344
390,6139.0,0.0,0.5478581190109253
391,2746.0,0.0,0.3734074532985687
392,7944.0,0.0,0.1413450390100479
393,8142.0,0.0,0.1966097056865692
394,4061.0,0.0,0.27728670835494995
395,7585.0,0.0,0.251997172832489
396,1851.0,0.0,0.2242526262998581
397,4465.0,1.0,0.26690754294395447
398,7517.0,0.0,0.3999864161014557
399,8306.0,0.0,0.420006662607193
400,2633.0,0.0,0.30635687708854675
401,846.0,0.0,0.33767855167388916
402,5580.0,0.0,0.4382742643356323
403,7038.0,0.0,0.2899914085865021
404,1395.0,0.0,0.30345115065574646
405,3437.0,0.0,0.22676022350788116
406,5941.0,1.0,0.17908434569835663
407,3950.0,0.0,0.22090798616409302
408,588.0,0.0,0.16723492741584778
409,1662.0,0.0,0.12095663696527481
410,7851.0,0.0,0.28145578503608704
411,5547.0,0.0,0.2386513352394104
412,5424.0,0.0,0.30884864926338196
413,5244.0,0.0,0.2197098433971405
414,5462.0,0.0,0.5534763336181641
415,5455.0,0.0,0.7103925347328186
416,1632.0,0.0,0.1601187139749527
417,7918.0,0.0,0.41878220438957214
418,5906.0,0.0,0.2337968945503235
419,6374.0,0.0,0.2473389059305191
420,6265.0,1.0,0.1549050360918045
421,4218.0,1.0,0.14950400590896606
422,2714.0,1.0,0.6047489047050476
423,3681.0,0.0,0.3953012228012085
424,6957.0,0.0,0.10399977117776871
425,5864.0,0.0,0.9187002778053284
426,4457.0,1.0,0.19422249495983124
427,4359.0,0.0,0.25754761695861816
428,388.0,0.0,0.20083457231521606
429,7324.0,0.0,0.39161479473114014
430,211.0,0.0,0.49851247668266296
431,5571.0,0.0,0.43094632029533386
432,8425.0,0.0,0.8240839242935181
433,3592.0,1.0,0.14366117119789124
434,5931.0,0.0,0.12624967098236084
435,5867.0,0.0,0.20151138305664062
436,1691.0,0.0,0.27455392479896545
437,6021.0,0.0,0.1911042034626007
438,8094.0,0.0,0.3889261484146118
439,555.0,0.0,0.20861119031906128
440,117.0,0.0,0.355619341135025
441,4889.0,0.0,0.21492700278759003
442,5707.0,1.0,0.19716042280197144
443,5830.0,0.0,0.21329265832901
444,4747.0,0.0,0.11441989988088608
445,2513.0,0.0,0.23947852849960327
446,519.0,0.0,0.12673521041870117
447,7106.0,0.0,0.4126374125480652
448,3569.0,1.0,0.42865628004074097
449,936.0,1.0,0.1878349632024765
450,6607.0,0.0,0.35351911187171936
451,7844.0,0.0,0.1844525933265686
452,7227.0,0.0,0.29407086968421936
453,5581.0,0.0,0.17714200913906097
454,3706.0,0.0,0.43122944235801697
455,4737.0,0.0,0.23061507940292358
456,132.0,0.0,0.11177509278059006
457,6728.0,0.0,0.27992042899131775
458,7117.0,0.0,0.5675153136253357
459,2549.0,0.0,0.16880163550376892
460,6183.0,0.0,0.1287185698747635
461,3786.0,0.0,0.10343437641859055
462,4243.0,0.0,0.36492449045181274
463,4829.0,0.0,0.0878160297870636
464,6144.0,0.0,0.2412426769733429
465,2179.0,0.0,0.2160951942205429
466,7217.0,0.0,0.18496467173099518
467,1152.0,0.0,0.1628766655921936
468,5197.0,0.0,0.6387184858322144
469,2481.0,0.0,0.24266155064105988
470,8554.0,0.0,0.2406657338142395
471,1210.0,1.0,0.28743040561676025
472,8001.0,0.0,0.3513707220554352
473,61.0,1.0,0.1267745941877365
474,7346.0,0.0,0.274910032749176
475,6721.0,0.0,0.2115192413330078
476,8109.0,0.0,0.7422145009040833
477,3549.0,0.0,0.20543061196804047
478,6847.0,1.0,0.20498064160346985
479,6824.0,0.0,0.36964428424835205
480,2698.0,1.0,0.3868348300457001
481,747.0,0.0,0.1555517613887787
482,7170.0,1.0,0.08788802474737167
483,6530.0,0.0,0.3349958062171936
484,7380.0,0.0,0.3648257553577423
485,1788.0,1.0,0.2505970895290375
486,1497.0,1.0,0.4265357255935669
487,2569.0,0.0,0.31241488456726074
488,8561.0,0.0,0.26243624091148376
489,881.0,0.0,0.5757455229759216
490,1910.0,0.0,0.13719376921653748
491,5944.0,1.0,0.15559729933738708
492,5059.0,1.0,0.26482415199279785
493,1960.0,0.0,0.3602463901042938
494,4565.0,0.0,0.2485073208808899
495,2248.0,0.0,0.2358066439628601
496,7008.0,0.0,0.11864159256219864
497,3800.0,0.0,0.24975068867206573
498,4770.0,1.0,0.19472362101078033
499,4016.0,0.0,0.14541512727737427
500,1297.0,0.0,0.6412437558174133
501,2737.0,1.0,0.2480238527059555
502,4029.0,0.0,0.3832683861255646
503,3734.0,0.0,0.2440142035484314
504,4527.0,0.0,0.2120731621980667
505,7996.0,0.0,0.3465363383293152
506,4891.0,0.0,0.16260738670825958
507,7505.0,0.0,0.6615144610404968
508,6237.0,1.0,0.2645055949687958
509,6848.0,1.0,0.706845760345459
510,4999.0,0.0,0.21850307285785675
511,1030.0,0.0,0.16777753829956055
512,5757.0,0.0,0.25403425097465515
513,1553.0,0.0,0.36130771040916443
514,3422.0,0.0,0.15804998576641083
515,5010.0,0.0,0.27379634976387024
516,7506.0,0.0,0.21402496099472046
517,8436.0,0.0,0.5339961051940918
518,607.0,1.0,0.5670567154884338
519,4057.0,0.0,0.40251967310905457
520,2235.0,0.0,0.45834484696388245
521,5566.0,0.0,0.22825700044631958
522,7647.0,0.0,0.14309191703796387
523,5837.0,0.0,0.36089423298835754
524,8049.0,1.0,0.2027648687362671
525,4561.0,0.0,0.23459015786647797
526,7328.0,0.0,0.2474111020565033
527,4271.0,0.0,0.2001422792673111
528,1684.0,0.0,0.4773698151111603
529,6510.0,0.0,0.22943224012851715
530,2586.0,0.0,0.32158929109573364
531,5764.0,0.0,0.23294125497341156
532,5542.0,0.0,0.48458173871040344
533,1229.0,1.0,0.5557833909988403
534,8153.0,0.0,0.4252696633338928
535,4214.0,1.0,0.23913750052452087
536,6908.0,0.0,0.09011664241552353
537,8408.0,0.0,0.481833815574646
538,5193.0,0.0,0.28945988416671753
539,3091.0,0.0,0.23737569153308868
540,6179.0,0.0,0.6632706522941589
541,2040.0,0.0,0.22676953673362732
542,4480.0,1.0,0.3748827874660492
543,3062.0,0.0,0.40537676215171814
544,2929.0,0.0,0.17103835940361023
545,217.0,0.0,0.16692186892032623
546,5112.0,1.0,0.14152710139751434
547,8269.0,0.0,0.18129906058311462
548,1741.0,0.0,0.16945461928844452
549,2219.0,0.0,0.17276446521282196
550,43.0,1.0,0.17955562472343445
551,3396.0,0.0,0.34196752309799194
552,6437.0,0.0,0.25481531023979187
553,203.0,0.0,0.21960000693798065
554,5528.0,0.0,0.22323374450206757
555,880.0,0.0,0.5245880484580994
556,4537.0,0.0,0.13312989473342896
557,1763.0,0.0,0.32215777039527893
558,4036.0,0.0,0.1950967162847519
559,5418.0,0.0,0.2264026552438736
560,873.0,0.0,0.34811288118362427
561,5875.0,0.0,0.20936518907546997
562,1857.0,0.0,0.4075224697589874
563,1762.0,0.0,0.3501889407634735
564,2151.0,0.0,0.2565585672855377
565,2848.0,0.0,0.22984489798545837
566,945.0,1.0,0.1211024820804596
567,2301.0,0.0,0.09626391530036926
568,4212.0,1.0,0.11990602314472198
569,8478.0,0.0,0.37574905157089233
570,3445.0,0.0,0.4494645595550537
571,971.0,0.0,0.6222339272499084
572,3748.0,0.0,0.1936318427324295
573,6703.0,0.0,0.2203967273235321
574,3712.0,0.0,0.7272617220878601
575,5117.0,0.0,0.3498291075229645
576,7990.0,0.0,0.16229912638664246
577,8331.0,1.0,0.16402645409107208
578,592.0,0.0,0.16911177337169647
579,521.0,0.0,0.18593546748161316
580,3704.0,0.0,0.17070762813091278
581,1918.0,0.0,0.3263377249240875
582,3266.0,0.0,0.1746768206357956
583,4656.0,0.0,0.237766832113266
584,105.0,0.0,0.21352533996105194
585,3063.0,0.0,0.3029932975769043
586,5760.0,0.0,0.37170350551605225
587,6793.0,0.0,0.35752013325691223
588,6141.0,0.0,0.22997021675109863
589,3940.0,0.0,0.29060840606689453
590,3892.0,1.0,0.48568931221961975
591,6980.0,0.0,0.7344800233840942
592,6673.0,0.0,0.18133443593978882
593,3535.0,0.0,0.15393981337547302
594,8573.0,0.0,0.20069247484207153
595,6075.0,0.0,0.127913236618042
596,6212.0,0.0,0.23099285364151
597,5303.0,0.0,0.6839979290962219
598,638.0,1.0,0.13407683372497559
599,2674.0,1.0,0.17577561736106873
600,3977.0,0.0,0.4680339992046356
601,703.0,0.0,0.6247454285621643
602,4881.0,0.0,0.2876971364021301
603,3555.0,0.0,0.15648800134658813
604,5957.0,1.0,0.7220187783241272
605,8229.0,0.0,0.482136994600296
606,5039.0,0.0,0.5014126896858215
607,8377.0,1.0,0.1226290762424469
608,3478.0,0.0,0.6922638416290283
609,3161.0,0.0,0.12089115381240845
610,8191.0,0.0,0.5003520846366882
611,905.0,1.0,0.31797653436660767
612,4989.0,0.0,0.1834314912557602
613,870.0,0.0,0.17247791588306427
614,1814.0,1.0,0.29167604446411133
615,6926.0,0.0,0.06719294935464859
616,6248.0,1.0,0.12261676043272018
617,5366.0,1.0,0.24792426824569702
618,2791.0,0.0,0.22729669511318207
619,4086.0,0.0,0.47894716262817383
620,6681.0,0.0,0.15478861331939697
621,2283.0,0.0,0.34405872225761414
622,2192.0,0.0,0.1896400898694992
623,4123.0,0.0,0.31187716126441956
624,1416.0,0.0,0.15910641849040985
625,479.0,0.0,0.21350444853305817
626,8037.0,1.0,0.18215960264205933
627,192.0,0.0,0.2685973048210144
628,3755.0,0.0,0.13793593645095825
629,1646.0,0.0,0.1639166623353958
630,4678.0,0.0,0.7031948566436768
631,3498.0,0.0,0.732690155506134
632,4039.0,0.0,0.36922794580459595
633,7138.0,1.0,0.2729981243610382
634,8492.0,0.0,0.49674850702285767
635,1686.0,0.0,0.22755086421966553
636,6235.0,0.0,0.1581716388463974
637,1981.0,0.0,0.37584275007247925
638,5008.0,0.0,0.1789349466562271
639,4832.0,0.0,0.6419250965118408
640,2091.0,1.0,0.4269735813140869
641,5011.0,0.0,0.4024021029472351
642,7015.0,0.0,0.24416184425354004
643,8157.0,0.0,0.4461957514286041
644,639.0,1.0,0.17731577157974243
645,3394.0,0.0,0.27449509501457214
646,6231.0,0.0,0.15058846771717072
647,5124.0,0.0,0.43175554275512695
648,4586.0,0.0,0.22781768441200256
649,4674.0,0.0,0.407132089138031
650,1964.0,0.0,0.22476065158843994
651,7202.0,0.0,0.4039686620235443
652,7709.0,0.0,0.19302958250045776
653,6481.0,0.0,0.241932675242424
654,7897.0,0.0,0.22659797966480255
655,5813.0,0.0,0.22765280306339264
656,564.0,0.0,0.18912634253501892
657,5447.0,0.0,0.3621276915073395
658,5720.0,0.0,0.07789445668458939
659,2218.0,0.0,0.18930259346961975
660,7718.0,0.0,0.3189731538295746
661,3467.0,0.0,0.29929104447364807
662,1576.0,0.0,0.20419153571128845
663,559.0,0.0,0.29156503081321716
664,2285.0,0.0,0.26073700189590454
665,3756.0,0.0,0.2650979161262512
666,1583.0,0.0,0.07844001799821854
667,1261.0,0.0,0.3821633458137512
668,293.0,0.0,0.3027721345424652
669,1643.0,0.0,0.15724614262580872
670,3926.0,1.0,0.1926266998052597
671,3771.0,0.0,0.28061625361442566
672,2935.0,0.0,0.27842020988464355
673,1262.0,0.0,0.45105281472206116
674,6293.0,1.0,0.24075421690940857
675,1029.0,0.0,0.4696389436721802
676,7017.0,0.0,0.11654716730117798
677,8586.0,0.0,0.21032552421092987
678,273.0,0.0,0.21860402822494507
679,7861.0,0.0,0.19006279110908508
680,21.0,1.0,0.1112152636051178
681,7658.0,0.0,0.41976311802864075
682,7833.0,0.0,0.5019230842590332
683,7989.0,0.0,0.18561147153377533
684,7406.0,0.0,0.35381123423576355
685,6220.0,0.0,0.3355146646499634
686,5572.0,0.0,0.08021852374076843
687,2881.0,0.0,0.1255761831998825
688,1626.0,0.0,0.2718084454536438
689,7410.0,0.0,0.2594640254974365
690,4853.0,0.0,0.28411415219306946
691,3440.0,0.0,0.1695951223373413
692,2509.0,0.0,0.3375563323497772
693,1181.0,0.0,0.3402010500431061
694,6363.0,0.0,0.1212775781750679
695,2986.0,1.0,0.1584801971912384
696,655.0,1.0,0.12048900127410889
697,6651.0,0.0,0.42211151123046875
698,4475.0,1.0,0.28589126467704773
699,4627.0,0.0,0.60528564453125
700,4286.0,0.0,0.2310982048511505
701,4098.0,0.0,0.23401738703250885
702,8360.0,1.0,0.09773200750350952
703,4340.0,0.0,0.20082345604896545
